System,DF Activated,FountainType,FountainCount,Painted,Filter Installed,Position,Outdoor,GISPropNum,PropertyName,OMPPropID,SubPropertyName,ParkDistrict,Borough,AMPSID,AMPSClass,AMPSStatus,AMPSParentID,AMPSName,CommunityBoard,CouncilDistrict,Precinct,ZIPCode,x,y
X136-DF0156,Activated,D,1,false,false,"Near Ballfield, Out in Open",true,X136,Harris Park,X136,,X-07,X,100038109,DRINKFTN,I,X136,D-Harris Park,207,11,52,10468,1014448.30573305,258526.679190397
X136-DF0157,Activated,D,1,false,false,"Near Ballfield, Out in Open",true,X136,Harris Park,X136,,X-07,X,100038132,DRINKFTN,I,X136,D-Harris Park,207,11,52,10468,1014497.27741989,258549.729669228
X136-DF0158,Activated,D,1,false,false,"Near Ballfield, Out in Open",true,X136,Harris Park,X136,,X-07,X,100038190,DRINKFTN,I,X136,D-Harris Park,207,11,52,10468,1013971.1698763,258853.627355396
X136-DF0159,Activated,D,1,false,false,"Near Ballfield, Out in Open",true,X136,Harris Park,X136,,X-07,X,100038197,DRINKFTN,I,X136,D-Harris Park,207,11,52,10468,1013941.56822946,258798.179303556
X136-DF0160,Activated,D,1,false,false,"Out in Open, Near Ballfield",true,X136,Harris Park,X136,,X-07,X,100038241,DRINKFTN,I,X136,D-Harris Park,207,11,52,10468,1013709.65629172,258355.711356475
X137-DF0186,Activated,E,1,true,false,Out in Open,true,X137,Jerome Park,X137,,X-07,X,100038246,DRINKFTN,I,X137,E-Jerome Park,208,11,50,10468,1014792.26042571,260311.195634469
X141-DF0045,Activated,A,1,false,false,"Under Tree, In Shade, In Playground",true,X141,Rienzi Playground,X141,,X-12,X,100037716,DRINKFTN,I,X141,A-Rienzi Playground,212,12,47,10466,1023288.18536296,262747.701588228
X141-DF0046,Activated,Pedestal,1,false,false,"In Playground, Out in Open",true,X141,Rienzi Playground,X141,,X-12,X,100037743,DRINKFTN,I,X141,Pedestal-Rienzi Playground,212,12,47,10466,1023247.77632305,262679.851002141
X146-DF0302,Activated,C,1,true,false,"Out in Open, In Playground",true,X146,Flynn Playground,X146,,X-01,X,100039036,DRINKFTN,I,X146,C-Flynn Playground,201,17,40,10451,1008685.91732347,238355.914413899
X146-DF0303,Activated,A,1,true,false,"Out in Open, In Playground",true,X146,Flynn Playground,X146,,X-01,X,100039048,DRINKFTN,I,X146,A-Flynn Playground-Comfort Station,201,17,40,10451,1008636.64150339,238364.790708482
X147A-DF0067,Activated,D,1,true,false,Out in Open,true,X147A,Starlight Park,X147A-ZN01,Starlight Park Zone 1,X-14,X,100037956,DRINKFTN,I,X147A-ZN01,D-Starlight Park-Starlight Park Zone 1,209,17,43,10459,1016724.41076089,243130.830388978
X147A-DF0503,Activated,Other,1,,false,,true,X147A,Starlight Park,X147A-ZN01,Starlight Park Zone 1,X-14,X,100043536,DRINKFTN,I,X147A-ZN01,Other-Starlight Park-Starlight Park Zone 1,209,17,43,10459,1016581.58165022,242942.967903807
X148C5-DF0371,Activated,A,1,true,false,"Under Tree, In Playground",true,X148C5,Jennie Jerome Playground,X148C5,,X-05,X,100039271,DRINKFTN,I,X148C5,A-Jennie Jerome Playground,205,14,46,10453,1008206.29229846,247383.486909896
X148C7-DF0396,,A,1,false,true,Out in Open,true,X148C7,Jerome Playground South,X148C7,,X-04,X,100039482,DRINKFTN,I,X148C7,A-Jerome Playground South,204,14,44,10452,1008011.60174296,247089.255542978
X148D1-DF0370,Activated,C,1,false,false,"Under Tree, In Playground",true,X148D1,Morris Mesa,X148D1,,X-05,X,100039267,DRINKFTN,I,X148D1,C-Morris Mesa,205,15,46,10457,1009272.8052573,247241.86284931
X148L1-DF0469,UnderConstruction,A,1,,false,,true,X148L1,Virginia Park,X148L1,,X-09,X,100040436,DRINKFTN,I,X148L1,A-Virginia Park,209,18,43,10462,1022518.39622013,242996.12298122
X148L1-DF0470,UnderConstruction,A,1,,false,,true,X148L1,Virginia Park,X148L1,,X-09,X,100040464,DRINKFTN,I,X148L1,A-Virginia Park,209,18,43,10472,1022281.73035489,242947.008578136
X148L-DF0468,Activated,A,1,,true,,true,X148L,Virginia Playground,X148L,,X-09,X,100040406,DRINKFTN,I,X148L,A-Virginia Playground,209,18,43,10462,1022403.01062414,243208.734760731
X148M1-DF0135,Activated,A,1,true,false,"Under Tree, In Playground",true,X148M1,Havemeyer Playground,X148M1,,X-09,X,100038120,DRINKFTN,I,X148M1,A-Havemeyer Playground,209,18,43,10462,1026324.57988071,241680.879548728
X150E-DF0171,Activated,D,1,false,false,"Near Ballfield, Out in Open",true,X150E,Fordham Landing Playground,X150E,,X-07,X,100038235,DRINKFTN,I,X150E,D-Fordham Landing Playground,207,14,52,10468,1008957.98797355,253779.133239313
X150I-DF0476,Activated,A,1,,false,,true,X150I,Cooney Grauer Field,X150I,,X-08,X,100040433,DRINKFTN,I,X150I,A-Cooney Grauer Field,208,14,50,10463,1011631.04430721,260056.165960803
X150J-DF0408,Activated,A,1,true,false,"Under Tree, In Shade",true,X150J,Bailey Playground,X150J-01,Playground,X-08,X,100039656,DRINKFTN,I,X150J-01,A-Bailey Playground-Playground,208,11,50,10463,1011652.94682246,260187.02921614
X150J-DF0409,Activated,A,1,true,false,Out in Open,true,X150J,Bailey Playground,X150J-01,Playground,X-08,X,100039599,DRINKFTN,I,X150J-01,A-Bailey Playground-Playground,208,11,50,10463,1011867.99790155,260505.69918248
X151-DF0137,Activated,E,1,true,true,In Playground,true,X151,P.O. Serrano Playground,X151,,X-09,X,100038171,DRINKFTN,I,X151,E-P.O. Serrano Playground,209,18,43,10473,1025635.30698105,239362.425852313
X151-DF0139,Activated,CS Metal,1,false,false,"In Playground, In Shade",true,X151,P.O. Serrano Playground,X151,,X-09,X,100038142,DRINKFTN,I,X151,CS Metal-P.O. Serrano Playground,209,18,43,10473,1025602.38808363,239343.183764815
X151-DF0140,Activated,C,1,false,false,"Near Ballfield, In Playground",true,X151,P.O. Serrano Playground,X151,,X-09,X,100038168,DRINKFTN,I,X151,C-P.O. Serrano Playground,209,18,43,10473,1025549.00466021,239223.266025647
X151-DF0173,Activated,C,1,false,false,Near Ballfield,true,X151,P.O. Serrano Playground,X151,,X-09,X,100038228,DRINKFTN,I,X151,C-P.O. Serrano Playground,209,18,43,10473,1025207.17693179,239343.748068138
X152-DF0473,Activated,A,1,,false,,true,X152,Vinmont Veteran Park,X152,,X-08,X,100040437,DRINKFTN,I,X152,A-Vinmont Veteran Park,208,11,50,10471,1010517.2811148,267963.555657804
X152-DF0474,Activated,A,1,,false,,true,X152,Vinmont Veteran Park,X152,,X-08,X,100040404,DRINKFTN,I,X152,A-Vinmont Veteran Park,208,11,50,10471,1010769.21597838,268219.585657566
X152-DF0475,Activated,D,1,,false,,true,X152,Vinmont Veteran Park,X152,,X-08,X,100040497,DRINKFTN,I,X152,D-Vinmont Veteran Park,208,11,50,10471,1010720.50249314,268151.178642138
X153-DF0189,Activated,A,1,true,true,"Under Tree, In Shade, In Playground",true,X153,Merriam Playground,X153-01,Merriam Plgd (Upper),X-04,X,100038288,DRINKFTN,I,X153-01,A-Merriam Playground-Merriam Plgd (Upper),204,16,44,10452,1004508.8462813,245441.823798477
X153-DF0190,Activated,C,1,false,false,"Under Tree, In Shade, In Playground",true,X153,Merriam Playground,X153-02,Merriam Plgd (Lower),X-04,X,100038253,DRINKFTN,I,X153-02,C-Merriam Playground-Merriam Plgd (Lower),204,16,44,10452,1004710.59784629,244979.590799063
X153-DF0191,Activated,A,1,false,false,"Under Tree, In Shade, In Playground",true,X153,Merriam Playground,X153-02,Merriam Plgd (Lower),X-04,X,100038290,DRINKFTN,I,X153-02,A-Merriam Playground-Merriam Plgd (Lower),204,16,44,10452,1004612.15644213,244934.135181307
X153-DF0439,Activated,E,1,,false,In Shade,true,X153,Merriam Playground,X153-01,Merriam Plgd (Upper),X-04,X,100040338,DRINKFTN,I,X153-01,E-Merriam Playground-Merriam Plgd (Upper),204,16,44,10452,1004533.71204522,245560.95348148
X154-DF0299,Activated,D,1,true,true,"Out in Open, In Playground",true,X154,Melrose Playground,X154,,X-01,X,100039030,DRINKFTN,I,X154,D-Melrose Playground,201,17,40,10451,1006906.7253438,238219.599725887
X155-DF0306,UnderConstruction,C,1,true,false,"Out in Open, Just Outside Playground",true,X155,Patterson Playground,X155,,X-01,X,100039000,DRINKFTN,I,X155,C-Patterson Playground,201,8,40,10451,1005860.86293421,236565.218192145
X156-DF0253,Activated,CS Metal,1,false,true,In Playground,true,X156,Eastchester Playground,X156,,X-11,X,100038789,DRINKFTN,I,X156,CS Metal-Eastchester Playground,211,12,49,10469,1025015.17567539,256206.881664648
X157-DF0251,Activated,CS Metal,1,false,false,Under Tree,true,X157,Mazzei Playground,X157,,X-11,X,100038706,DRINKFTN,I,X157,CS Metal-Mazzei Playground,211,13,49,10469,1023485.98286764,253539.361737221
X157-DF0349,Activated,A,1,true,false,"Out in Open, Just Outside Playground",true,X157,Mazzei Playground,X157,,X-11,X,100039161,DRINKFTN,I,X157,A-Mazzei Playground,211,13,49,10469,1023461.28901939,253575.527019232
X158-DF0372,Activated,C,1,false,false,In Playground,true,X158,Sedgwick Playground,X158,,X-05,X,100039364,DRINKFTN,I,X158,C-Sedgwick Playground,205,16,46,10453,1005453.18855272,247335.237334474
X159-DF0123,Activated,A,1,true,false,"In Playground, Under Tree",true,X159,Playground 174,X159,,X-09,X,100038105,DRINKFTN,I,X159,A-Playground 174,209,18,43,10472,1018024.8231863,243254.695954889
X159-DF0182,Activated,A,1,true,false,"Under Tree, In Playground",true,X159,Playground 174,X159,,X-09,X,100038203,DRINKFTN,I,X159,A-Playground 174,209,18,43,10472,1018063.48157355,243336.332930728
X160-DF0132,Activated,C,1,false,false,In Playground,true,X160,Caserta Playground,X160,,X-09,X,100038114,DRINKFTN,I,X160,C-Caserta Playground,209,18,43,10462,1024673.62550547,244410.123762145
X161-DF0021,Activated,C,1,false,false,"In Playground, In Shade",true,X161,Gun Hill Playground,X161,,X-12,X,100037610,DRINKFTN,I,X161,C-Gun Hill Playground,212,12,47,10467,1021473.76773196,258003.687454223
X162-DF0240,Activated,CS Metal,1,false,false,Under Tree,true,X162,Parkside Playground,X162,,X-11,X,100038635,DRINKFTN,I,X162,CS Metal-Parkside Playground,211,15,49,10467,1020765.07951679,255712.008966729
X163-DF0249,Activated,A,1,false,false,In Playground,true,X163,Loreto Playground,X163,,X-11,X,100038733,DRINKFTN,I,X163,A-Loreto Playground,211,13,49,10461,1025178.96307747,248618.110424891
X163-DF0250,Activated,E High Low,2,true,false,In Playground,true,X163,Loreto Playground,X163,,X-11,X,100038784,DRINKFTN,I,X163,E High Low-Loreto Playground,211,13,49,10461,1025071.9724778,248846.041399478
X163-DF0271,Activated,A,1,false,false,Under Tree,true,X163,Loreto Playground,X163,,X-11,X,100038850,DRINKFTN,I,X163,A-Loreto Playground,211,13,49,10461,1025215.30027513,248480.269821316
X163-DF0272,Activated,E High Low,2,true,false,Under Tree,true,X163,Loreto Playground,X163,,X-11,X,100038842,DRINKFTN,I,X163,E High Low-Loreto Playground,211,13,49,10461,1025009.34497839,248729.023588895
X164-DF0202,Activated,A,1,true,false,In Playground,true,X164,Dawson Playground,X164,,X-02,X,100038336,DRINKFTN,I,X164,A-Dawson Playground,202,17,41,10459,1012432.91868771,237837.015845388
X165-DF0006,Activated,D,1,true,false,In Playground,true,X165,Edenwald Playground,X165,,X-12,X,100037615,DRINKFTN,I,X165,D-Edenwald Playground,212,12,47,10466,1027075.34019021,261391.397542312
X166-DF0280,Activated,A,1,true,false,"Out in Open, Near Ballfield",true,X166,Behagen Playground,X166,,X-03,X,100038988,DRINKFTN,I,X166,A-Behagen Playground,203,16,42,10456,1011448.54926538,240078.111428812
X166-DF0281,Activated,D,1,true,false,"Under Tree, Just Outside Playground",true,X166,Behagen Playground,X166,,X-03,X,100038912,DRINKFTN,I,X166,D-Behagen Playground,203,16,42,10456,1011624.78939847,240029.259492397
X166-DF0282,Activated,C,1,false,false,"Out in Open, Near Ballfield",true,X166,Behagen Playground,X166,,X-03,X,100038937,DRINKFTN,I,X166,C-Behagen Playground,203,16,42,10456,1011581.29145397,240234.176077306
X166-DF0283,Activated,C,1,false,false,"Near Ballfield, Out in Open",true,X166,Behagen Playground,X166,,X-03,X,100038959,DRINKFTN,I,X166,C-Behagen Playground,203,16,42,10456,1011469.90191297,240179.115819975
X166-DF0440,Activated,C,1,true,false,Near Ballfield,true,X166,Behagen Playground,X166,,X-03,X,100040363,DRINKFTN,I,X166,C-Behagen Playground,203,16,42,10456,1011621.98527021,239914.042531222
X168-DF0193,Activated,Bottle Filler High Low,3,false,false,Under Tree,true,X168,Nelson Playground,X168,,X-04,X,100038281,DRINKFTN,I,X168,Bottle Filler High Low-Nelson Playground,204,8,44,10452,1004430.4448633,243402.120528817
X169-DF0490,Activated,CS Metal,1,,false,,true,X169,Agnes Haywood Playground,X169,,X-12,X,100043545,DRINKFTN,I,X169,CS Metal-Agnes Haywood Playground,212,12,47,10467,1022489.87987297,260077.438227981
X169-DF0491,Activated,Bottle Filler High Low,3,,false,,true,X169,Agnes Haywood Playground,X169,,X-12,X,100043573,DRINKFTN,I,X169,Bottle Filler High Low-Agnes Haywood Playground,212,12,47,10467,1022402.07329005,260022.623705059
X170-DF0031,Activated,D,1,false,false,"In Playground, Under Tree",true,X170,The Pearly Gates,X170,,X-10,X,100037714,DRINKFTN,I,X170,D-The Pearly Gates,210,13,45,10461,1026925.31654013,244925.480671063
X170-DF0471,Activated,D,1,,false,,true,X170,The Pearly Gates,X170,,X-10,X,100040496,DRINKFTN,I,X170,D-The Pearly Gates,210,13,45,10461,1027021.1575558,244962.365439817
X171-DF0109,Activated,CS Metal,1,false,false,,true,X171,Spuyten Duyvil Playground,X171,,X-08,X,100037925,DRINKFTN,I,X171,CS Metal-Spuyten Duyvil Playground,208,11,50,10463,1007407.73648089,262487.651255309
X171-DF0565,Activated,Indoor Drinking Fountain,1,,false,Indoor,false,X171,Spuyten Duyvil Playground,X171,,X-08,X,100043543,DRINKFTN,I,X171-BLG0865,Indoor Fountain-Spuyten Duyvil Playground-Comfort Station,208,11,50,10463,1007411.37230038,262499.622359976
X171-DF0590,Activated,CS Concrete,1,,false,,true,X171,Spuyten Duyvil Playground,X171,,X-08,X,100043547,DRINKFTN,I,X171,CS Concrete-Spuyten Duyvil Playground,208,11,50,10463,1007413.67577347,262488.44324848
X172-DF0252,Activated,CS Metal,1,false,false,In Playground,true,X172,Allerton Playground,X172,,X-11,X,100038715,DRINKFTN,I,X172,CS Metal-Allerton Playground,211,13,49,10469,1025578.52822321,254696.077927723
X174-DF0219,Activated,E High Low,2,false,true,"In Playground, Under Tree",true,X174,Webster Playground,X174,,X-06,X,100038344,DRINKFTN,I,X174,E High Low-Webster Playground,206,15,48,10458,1013854.1031813,252433.446626231
X174-DF0355,Activated,E,1,false,false,"Under Tree, In Shade",true,X174,Webster Playground,X174,,X-06,X,100039185,DRINKFTN,I,X174,E-Webster Playground,206,15,48,10458,1013881.98862421,252350.88084647
X175-DF0170,Activated,C,1,false,true,"In Playground, Under Tree",true,X175,Riverbend Playground,X175,,X-07,X,100038194,DRINKFTN,I,X175,C-Riverbend Playground,207,14,52,10463,1010247.00836138,256984.142577305
X176-DF0126,Activated,A,1,true,false,In Playground,true,X176,Taylor Playground,X176,,X-09,X,100038095,DRINKFTN,I,X176,A-Taylor Playground,209,18,43,10460,1021246.94272629,244976.362787142
X177-DF0131,Activated,C,1,false,false,"In Playground, In Shade, Under Tree",true,X177,Castle Hill Playground,X177,,X-09,X,100038093,DRINKFTN,I,X177,C-Castle Hill Playground,209,18,43,10462,1024957.65413688,244966.964511975
X178-DF0247,Activated,C,1,false,false,In Playground,true,X178,Matthews Muliner Playground,X178,,X-11,X,100038713,DRINKFTN,I,X178,C-Matthews Muliner Playground,211,13,49,10462,1022564.76620613,247906.02162598
X178-DF0248,Activated,C,1,false,false,Under Tree,true,X178,Matthews Muliner Playground,X178,,X-11,X,100038786,DRINKFTN,I,X178,C-Matthews Muliner Playground,211,13,49,10462,1022562.16680188,247844.131329804
X179-DF0342,Activated,F High Low,2,true,false,In Playground,true,X179,Playground 52 LII,X179,,X-02,X,100039073,DRINKFTN,I,X179,F High Low-Playground 52 LII,202,17,41,10455,1011370.08977663,236211.794030219
X179-DF0343,Activated,Bottle Filler,1,false,false,Just Outside Playground,true,X179,Playground 52 LII,X179,,X-02,X,100039123,DRINKFTN,I,X179,Bottle Filler-Playground 52 LII,202,17,41,10455,1011457.15850013,236266.140378221
X179-DF0344,Activated,CS Metal,1,false,false,In Shade,true,X179,Playground 52 LII,X179,,X-02,X,100039149,DRINKFTN,I,X179,CS Metal-Playground 52 LII,202,17,41,10455,1011535.58846138,236363.426600977
X180-DF0492,Activated,F High Low,2,,false,,true,X180,Whalen Playground,X180,,X-07,X,100043550,DRINKFTN,I,X180,F High Low-Whalen Playground,207,11,52,10467,1018025.72016613,257822.204221397
X182-DF0181,Activated,E High Low,2,false,false,"Out in Open, In Playground",true,X182,Millbrook Playground,X182,,X-01,X,100038209,DRINKFTN,I,X182,E High Low-Millbrook Playground,201,8,40,10454,1007214.14894156,232344.869677484
X182-DF0493,Activated,Bottle Filler,1,,false,,true,X182,Millbrook Playground,X182,,X-01,X,100043578,DRINKFTN,I,X182,Bottle Filler-Millbrook Playground,201,8,40,10454,1007380.74408079,232315.232925727
X182-DF0502,Activated,Bottle Filler High Low,3,,false,,true,X182,Millbrook Playground,X182,,X-01,X,100043560,DRINKFTN,I,X182,Bottle Filler High Low-Millbrook Playground,201,8,40,10454,1007354.57943497,232238.4660189
X183-DF0032,Activated,C,1,true,false,"Out in Open, In Playground",true,X183,Bruckner Playground,X183,,X-10,X,100037710,DRINKFTN,I,X183,C-Bruckner Playground,210,13,45,10465,1031633.92162422,240578.182607144
X183-DF0199,Activated,A,1,false,false,"In Playground, Out in Open",true,X183,Bruckner Playground,X183,,X-10,X,100038299,DRINKFTN,I,X183,A-Bruckner Playground,210,13,45,10465,1031731.89846238,240486.390467897
X185-DF0285,Activated,C,1,false,false,"Out in Open, Near Ballfield",true,X185,Dunbar Playground,X185,,X-03,X,100038934,DRINKFTN,I,X185,C-Dunbar Playground,203,16,42,10456,1010256.8367538,239142.712380975
X185-DF0286,Activated,C,1,false,false,"Out in Open, Near Ballfield",true,X185,Dunbar Playground,X185,,X-03,X,100038956,DRINKFTN,I,X185,C-Dunbar Playground,203,16,42,10456,1010151.42620347,239008.550903886
X186-DF0110,Activated,A,1,,false,"In Shade, Under Tree",true,X186,Riverdale Playground,X186,,X-08,X,100037924,DRINKFTN,I,X186,A-Riverdale Playground,208,11,50,10463,1007956.54214181,262578.459144562
X186-DF0477,Activated,A,1,,false,,true,X186,Riverdale Playground,X186,,X-08,X,100040461,DRINKFTN,I,X186,A-Riverdale Playground,208,11,50,10463,1007806.18351863,262705.34373331
X187-DF0056,Activated,D,1,false,false,"Out in Open, In Playground",true,X187,Givan Square,X187-01,Angelo Campanaro Plgd,X-12,X,100037791,DRINKFTN,I,X187-01,D-Givan Square-Angelo Campanaro Plgd,211,12,49,10469,1027861.08140088,255506.486739978
X201-DF0115,Activated,A,1,true,false,"Out in Open, Under Tree",true,X201,Seton Park,X201,,X-08,X,100038111,DRINKFTN,I,X201,A-Seton Park,208,11,50,10471,1007205.94620205,261996.746397227
X187-DF0057,Activated,D,1,true,false,"Under Tree, In Shade, In Playground",true,X187,Givan Square,X187-01,Angelo Campanaro Plgd,X-12,X,100037713,DRINKFTN,I,X187-01,D-Givan Square-Angelo Campanaro Plgd,211,12,49,10469,1027717.01279138,255541.597890228
X188-DF0002,Activated,CS Metal,1,false,false,"In Shade, In Playground",true,X188,Wakefield Playground,X188,,X-12,X,100037631,DRINKFTN,I,X188,CS Metal-Wakefield Playground,212,11,47,10470,1024401.05288788,267857.665449649
X188-DF0003,Activated,A,1,true,false,"Under Tree, In Shade, Near Ballfield",true,X188,Wakefield Playground,X188,,X-12,X,100037619,DRINKFTN,I,X188,A-Wakefield Playground,212,11,47,10470,1024504.61567288,267905.276246815
X188-DF0004,Activated,A,1,true,false,Out in Open,true,X188,Wakefield Playground,X188,,X-12,X,100037605,DRINKFTN,I,X188,A-Wakefield Playground,212,11,47,10470,1024633.28076988,268033.895740225
X190-DF0341,Activated,C,1,true,false,In Playground,true,X190,Tiffany Playground,X190,,X-02,X,100039033,DRINKFTN,I,X190,C-Tiffany Playground,202,17,41,10459,1013517.05431471,239743.867346644
X191A-DF0033,Activated,C,1,true,false,Out in Open,true,X191A,Bicentennial Veterans Memorial Park,X191A,,X-10,X,100037734,DRINKFTN,I,X191A,C-Bicentennial Veterans Memorial Park,210,13,45,10465,1035780.60624422,239456.071006223
X191A-DF0034,Activated,A,1,true,false,"Near Ballfield, Out in Open",true,X191A,Bicentennial Veterans Memorial Park,X191A,,X-10,X,100037762,DRINKFTN,I,X191A,A-Bicentennial Veterans Memorial Park,210,13,45,10465,1036023.77406497,238953.791827052
X191A-DF0035,Activated,A,1,false,false,"Under Tree, Out in Open",true,X191A,Bicentennial Veterans Memorial Park,X191A,,X-10,X,100037730,DRINKFTN,I,X191A,A-Bicentennial Veterans Memorial Park,210,13,45,10465,1035692.72617064,239268.855501398
X193-DF0049,Activated,C,1,false,false,"Under Tree, In Shade",true,X193,Stars & Stripes Playground,X193,,X-12,X,100037775,DRINKFTN,I,X193,C-Stars & Stripes Playground,212,12,47,10466,1028617.12418013,262080.696360558
X193-DF0050,Activated,C,1,true,false,"Under Tree, In Shade",true,X193,Stars & Stripes Playground,X193,,X-12,X,100037698,DRINKFTN,I,X193,C-Stars & Stripes Playground,212,12,47,10466,1028505.15425972,261802.710696056
